date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-03-27,11,3,0.0,6.4,2,2,18,08:43 AM,10:40 PM,06:54 AM,07:24 PM,6,4,7,4,26,75,89,1.6,1010,11,8,86,17
2020-03-28,20,10,0.0,6.4,4,4,25,09:12 AM,11:41 PM,06:52 AM,07:25 PM,12,13,14,13,33,90,85,11.0,1001,20,8,125,19
2020-03-29,10,7,0.0,6.4,2,2,32,09:44 AM,No moonset,06:51 AM,07:26 PM,4,5,9,5,48,81,72,0.8,1005,10,9,275,34
2020-03-30,12,3,0.0,11.6,3,3,40,10:21 AM,12:42 AM,06:49 AM,07:28 PM,3,5,8,5,21,4,71,0.0,1021,12,10,331,14
2020-03-31,6,3,0.0,7.7,2,2,44,11:07 AM,01:42 AM,06:47 AM,07:29 PM,2,3,5,3,16,64,79,0.1,1019,6,10,40,11
2020-04-01,12,1,0.0,9.0,2,2,56,12:01 PM,02:40 AM,06:46 AM,07:30 PM,2,5,6,5,14,34,75,0.0,1018,12,10,128,9
2020-04-02,16,6,0.0,7.7,3,3,64,01:03 PM,03:33 AM,06:44 AM,07:31 PM,6,9,11,9,28,52,72,0.1,1018,16,10,156,18
2020-04-03,13,1,0.0,6.5,3,3,71,02:12 PM,04:20 AM,06:42 AM,07:32 PM,7,6,9,6,24,96,89,3.6,1017,13,5,220,17
2020-04-04,9,-3,0.0,10.3,1,1,79,03:26 PM,05:02 AM,06:41 AM,07:33 PM,-2,-1,3,-1,23,37,72,1.8,1022,9,10,120,17
2020-04-05,14,2,0.0,11.6,3,3,87,04:42 PM,05:39 AM,06:39 AM,07:34 PM,1,6,8,6,17,24,64,0.0,1021,14,10,132,10
2020-04-06,14,5,0.0,6.5,2,2,94,05:59 PM,06:12 AM,06:37 AM,07:35 PM,7,8,10,8,22,74,83,1.5,1015,14,7,175,13
2020-04-07,21,14,0.0,7.8,4,4,100,07:17 PM,06:43 AM,06:36 AM,07:36 PM,15,17,17,17,24,72,88,3.1,1006,21,10,225,16
2020-04-08,23,9,0.0,10.3,4,4,100,08:34 PM,07:14 AM,06:34 AM,07:37 PM,11,14,15,14,22,31,77,7.8,1006,23,9,223,14
2020-04-09,8,2,0.0,9.1,2,2,83,09:51 PM,07:47 AM,06:32 AM,07:38 PM,-3,1,5,1,35,34,55,0.5,1013,8,10,303,25
2020-04-10,10,-1,0.0,11.6,3,3,76,11:07 PM,08:22 AM,06:31 AM,07:39 PM,-4,1,5,1,21,18,55,0.0,1018,10,10,292,14
2020-04-11,10,4,0.0,9.1,2,2,68,No moonrise,09:02 AM,06:29 AM,07:41 PM,3,5,8,5,22,64,72,1.7,1010,10,8,181,14
2020-04-12,18,9,0.0,6.6,3,3,61,12:18 AM,09:48 AM,06:28 AM,07:42 PM,10,12,13,12,21,96,90,16.7,1001,18,7,167,14
2020-04-13,5,-1,0.0,11.6,2,2,53,01:23 AM,10:40 AM,06:26 AM,07:43 PM,-6,-4,2,-4,37,43,61,6.5,1015,5,7,306,29
2020-04-14,5,-2,0.0,7.9,1,1,46,02:18 AM,11:37 AM,06:24 AM,07:44 PM,-8,-3,1,-3,23,43,50,0.0,1023,5,10,279,17
2020-04-15,4,-3,4.2,9.1,1,1,38,03:06 AM,12:36 PM,06:23 AM,07:45 PM,-6,-3,0,-3,18,68,65,4.9,1020,4,8,308,13
2020-04-16,6,-3,0.0,9.1,1,1,30,03:46 AM,01:38 PM,06:21 AM,07:46 PM,-8,0,2,0,9,56,53,0.2,1026,6,9,144,6
2020-04-17,6,-0,2.2,6.6,1,1,23,04:19 AM,02:38 PM,06:20 AM,07:47 PM,0,-2,2,-2,22,87,90,6.3,1019,6,6,121,15
2020-04-18,14,-1,0.0,11.6,3,3,15,04:47 AM,03:38 PM,06:18 AM,07:48 PM,2,3,6,3,34,10,76,0.0,1013,14,10,221,23
2020-04-19,13,7,0.0,11.6,4,4,8,05:13 AM,04:37 PM,06:17 AM,07:49 PM,4,8,10,8,23,21,67,0.0,1010,13,10,240,15
2020-04-20,14,5,0.0,9.1,3,3,0,05:37 AM,05:36 PM,06:15 AM,07:50 PM,5,8,10,8,23,44,70,2.6,1008,14,10,261,16
2020-04-21,12,2,0.0,11.6,3,3,0,06:00 AM,06:34 PM,06:14 AM,07:51 PM,-0,5,7,5,20,24,61,0.8,1015,12,10,306,15
2020-04-22,20,5,0.0,9.2,3,3,0,06:23 AM,07:34 PM,06:12 AM,07:52 PM,7,11,12,11,26,39,70,0.6,1010,20,9,201,16
