date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-02-26,12,9,0.0,11.6,4,4,15,09:43 AM,10:03 PM,07:49 AM,07:17 PM,1,8,11,8,43,16,49,0.0,1026,12,10,338,33
2020-02-27,10,6,0.0,11.6,3,3,23,10:12 AM,10:55 PM,07:48 AM,07:18 PM,-1,7,9,7,19,0,50,0.0,1030,10,10,72,13
2020-02-28,17,10,0.0,11.6,4,4,30,10:42 AM,11:49 PM,07:47 AM,07:18 PM,5,12,13,12,24,4,57,0.0,1028,17,10,271,15
2020-02-29,18,13,0.0,11.6,5,5,38,11:15 AM,No moonset,07:46 AM,07:19 PM,10,15,16,15,24,6,71,0.0,1026,18,10,168,14
2020-03-01,19,17,0.0,5.9,4,4,44,11:50 AM,12:42 AM,07:45 AM,07:20 PM,15,18,18,18,48,68,83,0.6,1017,19,10,174,27
2020-03-02,20,18,0.0,7.3,4,4,51,12:29 PM,01:39 AM,07:44 AM,07:20 PM,17,19,19,19,36,70,89,0.3,1012,20,10,192,19
2020-03-03,20,18,0.0,5.9,4,4,58,01:15 PM,02:36 AM,07:43 AM,07:21 PM,18,19,19,19,27,76,92,0.7,1010,20,10,171,14
2020-03-04,22,15,0.0,5.9,5,5,65,02:07 PM,03:34 AM,07:42 AM,07:22 PM,18,19,19,19,27,87,92,6.1,1008,22,6,199,15
2020-03-05,17,10,0.0,8.8,3,3,73,03:06 PM,04:31 AM,07:40 AM,07:22 PM,10,13,15,13,33,48,73,0.2,1020,17,10,238,23
2020-03-06,17,14,0.0,10.2,4,4,80,04:10 PM,05:27 AM,07:39 AM,07:23 PM,6,15,15,15,29,29,53,0.0,1030,17,10,42,19
2020-03-07,15,14,0.0,11.6,4,4,87,05:19 PM,06:18 AM,07:38 AM,07:24 PM,8,13,14,13,32,32,66,0.0,1029,15,10,97,23
2020-03-08,18,15,0.0,8.8,4,4,95,06:28 PM,07:05 AM,07:37 AM,07:24 PM,13,16,16,16,35,43,78,0.0,1026,18,10,119,22
2020-03-09,20,17,0.0,11.6,5,5,100,07:38 PM,07:48 AM,07:36 AM,07:25 PM,16,18,18,18,32,38,85,0.0,1023,20,10,179,18
2020-03-10,21,18,0.0,6.0,4,4,100,08:47 PM,08:28 AM,07:35 AM,07:26 PM,17,19,19,19,21,67,88,0.7,1024,21,10,135,12
2020-03-11,21,18,0.0,11.6,5,5,84,09:55 PM,09:08 AM,07:34 AM,07:26 PM,17,19,19,19,28,21,87,0.0,1020,21,10,187,16
2020-03-12,21,18,0.0,11.6,6,6,76,11:02 PM,09:47 AM,07:32 AM,07:27 PM,18,20,20,20,33,50,92,0.0,1014,21,10,185,20
2020-03-13,21,19,0.0,6.0,5,5,69,No moonrise,10:28 AM,07:31 AM,07:27 PM,19,20,20,20,31,67,93,0.1,1016,21,10,144,18
2020-03-14,22,15,0.0,8.8,6,6,62,12:09 AM,11:11 AM,07:30 AM,07:28 PM,19,20,21,20,29,61,93,0.2,1020,22,10,147,17
2020-03-15,22,20,0.0,10.2,5,5,55,01:14 AM,11:58 AM,07:29 AM,07:29 PM,19,21,21,21,26,47,90,0.6,1022,22,9,116,16
2020-03-16,20,17,0.0,8.8,4,4,47,02:15 AM,12:47 PM,07:28 AM,07:29 PM,18,19,19,19,23,52,90,0.1,1021,20,10,108,14
2020-03-17,22,20,0.0,11.6,6,6,40,03:13 AM,01:41 PM,07:27 AM,07:30 PM,19,21,22,21,25,26,87,0.0,1019,22,10,135,15
2020-03-18,22,20,0.0,11.6,6,6,33,04:05 AM,02:35 PM,07:25 AM,07:30 PM,19,21,23,21,34,44,91,0.0,1017,22,10,161,20
2020-03-19,23,21,0.0,7.4,5,5,25,04:52 AM,03:31 PM,07:24 AM,07:31 PM,20,23,23,22,38,75,91,0.3,1017,23,9,160,22
2020-03-20,23,19,0.0,6.0,5,5,18,05:33 AM,04:26 PM,07:23 AM,07:32 PM,20,23,23,21,27,80,92,5.1,1021,23,9,151,17
2020-03-21,17,12,0.0,6.1,4,4,11,06:10 AM,05:21 PM,07:22 AM,07:32 PM,15,16,16,16,34,100,89,9.4,1024,17,8,46,25
2020-03-22,24,18,0.0,8.8,5,5,4,06:44 AM,06:14 PM,07:21 AM,07:33 PM,19,21,22,21,32,66,90,0.7,1019,24,10,139,20
2020-03-23,23,21,0.0,6.1,5,5,0,07:15 AM,07:07 PM,07:19 AM,07:33 PM,20,23,23,22,32,68,91,0.6,1018,23,10,181,20
2020-03-24,24,21,0.0,10.2,5,5,0,07:45 AM,07:59 PM,07:18 AM,07:34 PM,20,25,25,22,37,57,89,0.1,1013,24,10,200,23
2020-03-25,25,21,0.0,11.6,6,6,3,08:14 AM,08:51 PM,07:17 AM,07:35 PM,20,24,24,23,20,16,87,0.0,1013,25,9,187,12
2020-03-26,24,21,0.0,11.6,6,6,11,08:44 AM,09:44 PM,07:16 AM,07:35 PM,21,25,25,23,30,16,88,0.0,1012,24,10,163,19
2020-03-27,25,19,0.0,11.6,6,6,18,09:16 AM,10:37 PM,07:15 AM,07:36 PM,21,25,25,23,34,34,88,0.0,1010,25,10,170,22
2020-03-28,25,20,0.0,8.9,5,5,25,09:49 AM,11:33 PM,07:13 AM,07:36 PM,19,25,25,23,30,63,83,1.8,1011,25,10,193,20
2020-03-29,23,19,0.0,10.2,6,6,32,10:27 AM,No moonset,07:12 AM,07:37 PM,12,21,22,21,31,36,56,1.3,1018,23,10,69,21
2020-03-30,24,22,0.0,7.5,5,5,40,11:10 AM,12:28 AM,07:11 AM,07:38 PM,19,25,25,23,33,62,80,1.1,1015,24,10,149,22
2020-03-31,23,17,0.0,11.6,6,6,44,11:58 AM,01:25 AM,07:10 AM,07:38 PM,17,21,23,21,33,33,76,1.2,1014,23,10,349,23
2020-04-01,20,16,0.0,11.6,5,5,56,12:52 PM,02:21 AM,07:09 AM,07:39 PM,12,18,18,18,30,10,66,0.0,1016,20,10,110,23
2020-04-02,22,20,0.0,7.5,5,5,64,01:52 PM,03:16 AM,07:08 AM,07:39 PM,17,21,23,21,35,78,76,0.5,1014,22,10,140,25
2020-04-03,23,22,0.0,6.2,5,5,71,02:57 PM,04:07 AM,07:06 AM,07:40 PM,19,25,25,22,31,69,84,3.4,1013,23,8,119,21
2020-04-04,21,17,0.0,6.2,4,4,79,04:04 PM,04:54 AM,07:05 AM,07:40 PM,18,20,21,20,31,81,86,10.9,1015,21,9,23,22
2020-04-05,22,19,0.0,8.9,5,5,87,05:13 PM,05:38 AM,07:04 AM,07:41 PM,17,20,21,20,24,55,79,0.7,1017,22,9,87,18
2020-04-06,23,18,0.0,6.2,5,5,94,06:21 PM,06:19 AM,07:03 AM,07:42 PM,20,23,23,21,26,70,87,0.1,1016,23,10,105,19
2020-04-07,26,23,0.0,7.6,5,5,100,07:30 PM,06:58 AM,07:02 AM,07:42 PM,22,26,26,24,27,71,89,2.7,1015,26,10,200,17
2020-04-08,26,22,0.0,8.9,5,5,100,08:39 PM,07:38 AM,07:01 AM,07:43 PM,22,27,27,24,29,47,87,0.9,1012,26,10,194,18
2020-04-09,27,23,0.0,11.6,7,7,83,09:48 PM,08:18 AM,06:59 AM,07:43 PM,22,27,27,25,19,22,85,1.3,1010,27,10,160,13
2020-04-10,22,20,0.0,9.0,5,5,76,10:56 PM,09:01 AM,06:58 AM,07:44 PM,17,21,23,21,36,61,75,3.2,1015,22,10,69,26
2020-04-11,23,19,0.0,6.4,5,5,68,No moonrise,09:48 AM,06:57 AM,07:45 PM,19,24,24,22,40,65,81,3.8,1011,23,10,124,29
2020-04-12,28,24,0.0,10.3,6,6,61,12:02 AM,10:38 AM,06:56 AM,07:45 PM,19,27,27,25,50,45,73,0.7,1003,28,9,227,31
2020-04-13,20,12,0.0,11.6,5,5,53,01:04 AM,11:32 AM,06:55 AM,07:46 PM,10,16,17,16,30,0,62,0.0,1016,20,10,10,23
2020-04-14,20,12,0.0,11.6,5,5,46,02:00 AM,12:28 PM,06:54 AM,07:46 PM,11,15,16,15,31,9,67,0.0,1018,20,10,24,24
2020-04-15,18,12,0.0,11.6,4,4,38,02:50 AM,01:25 PM,06:53 AM,07:47 PM,7,13,15,13,28,22,59,0.0,1020,18,10,47,22
2020-04-16,21,16,0.0,11.6,5,5,30,03:34 AM,02:21 PM,06:52 AM,07:47 PM,12,18,18,18,30,23,64,0.0,1020,21,10,114,22
2020-04-17,24,21,0.0,7.8,5,5,23,04:12 AM,03:16 PM,06:51 AM,07:48 PM,19,24,24,22,29,78,84,3.9,1017,24,10,141,20
2020-04-18,22,20,0.0,6.5,5,5,15,04:46 AM,04:10 PM,06:49 AM,07:49 PM,20,21,23,21,26,92,92,7.6,1015,22,8,62,19
2020-04-19,25,22,0.0,6.5,5,5,8,05:18 AM,05:02 PM,06:48 AM,07:49 PM,22,26,26,24,33,74,91,3.9,1007,25,9,192,21
2020-04-20,24,21,0.0,11.6,6,6,0,05:48 AM,05:55 PM,06:47 AM,07:50 PM,20,25,25,23,22,16,86,0.0,1010,24,10,116,15
2020-04-21,24,22,0.0,10.3,6,6,0,06:17 AM,06:46 PM,06:46 AM,07:50 PM,20,25,25,23,26,32,84,0.0,1014,24,10,98,18
2020-04-22,25,23,0.0,6.5,5,5,0,06:46 AM,07:39 PM,06:45 AM,07:51 PM,22,26,26,24,43,70,88,1.4,1010,25,10,166,28
