date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-03-04,2,-6,0.0,10.2,1,1,65,01:25 PM,04:30 AM,07:59 AM,07:19 PM,-2,-5,-1,-5,22,52,89,0.1,1012,2,8,215,11
2020-03-05,0,-3,0.1,5.8,1,1,73,02:24 PM,05:28 AM,07:57 AM,07:20 PM,-3,-6,-0,-6,48,72,83,0.4,1019,0,7,320,31
2020-03-06,1,-8,0.0,11.6,2,2,80,03:34 PM,06:19 AM,07:55 AM,07:22 PM,-5,-8,-3,-8,25,16,86,0.0,1030,1,10,160,14
2020-03-07,5,1,0.0,8.7,1,1,87,04:50 PM,07:04 AM,07:53 AM,07:23 PM,1,-1,3,-1,32,31,85,0.0,1014,5,8,173,15
2020-03-08,12,7,0.0,10.2,3,3,95,06:11 PM,07:41 AM,07:51 AM,07:24 PM,4,7,10,7,45,37,78,0.0,1007,12,10,219,24
2020-03-09,-3,-7,0.0,10.2,1,1,100,07:32 PM,08:13 AM,07:50 AM,07:26 PM,-9,-11,-5,-11,25,55,72,0.0,1023,-3,10,350,20
2020-03-10,1,-8,0.6,5.9,1,1,100,08:53 PM,08:43 AM,07:48 AM,07:27 PM,-9,-6,-4,-6,9,50,69,0.9,1025,1,9,119,6
2020-03-11,10,-2,0.0,7.3,2,2,84,10:13 PM,09:11 AM,07:46 AM,07:29 PM,-1,0,4,0,27,60,71,0.0,1012,10,10,219,15
2020-03-12,5,0,0.0,8.8,1,1,76,11:33 PM,09:39 AM,07:44 AM,07:30 PM,-1,-1,3,-1,34,59,72,0.5,1009,5,9,320,24
2020-03-13,0,-5,0.0,11.6,2,2,69,No moonrise,10:08 AM,07:42 AM,07:31 PM,-10,-7,-1,-7,24,7,53,0.0,1028,0,10,329,18
2020-03-14,-0,-7,0.0,8.8,1,1,62,12:49 AM,10:42 AM,07:40 AM,07:33 PM,-11,-10,-5,-10,16,63,64,0.0,1039,-0,10,57,14
2020-03-15,5,-5,0.0,10.2,1,1,55,02:03 AM,11:21 AM,07:39 AM,07:34 PM,-6,-5,-1,-5,18,48,70,0.0,1036,5,10,158,13
2020-03-16,2,-2,0.0,8.8,1,1,47,03:11 AM,12:06 PM,07:37 AM,07:35 PM,-4,-4,0,-4,20,59,76,0.0,1025,2,10,320,15
2020-03-17,6,-3,0.0,11.6,2,2,40,04:10 AM,12:58 PM,07:35 AM,07:36 PM,-6,-2,1,-2,17,23,58,0.0,1024,6,10,211,12
2020-03-18,7,1,0.0,6.0,1,1,33,05:01 AM,01:55 PM,07:33 AM,07:38 PM,2,2,4,2,15,90,85,0.0,1016,7,10,113,10
2020-03-19,3,-9,0.0,6.0,1,1,25,05:44 AM,02:56 PM,07:31 AM,07:39 PM,-4,-8,-2,-8,32,97,85,0.8,1018,3,5,347,25
2020-03-20,-5,-12,0.0,11.6,2,2,18,06:18 AM,03:58 PM,07:29 AM,07:40 PM,-17,-17,-9,-17,28,43,55,0.0,1038,-5,10,345,23
2020-03-21,3,-8,0.0,11.6,2,2,11,06:48 AM,05:01 PM,07:27 AM,07:42 PM,-12,-8,-3,-8,22,35,52,0.0,1031,3,10,161,16
2020-03-22,9,-2,0.0,10.2,2,2,4,07:13 AM,06:04 PM,07:25 AM,07:43 PM,-2,-0,3,-0,20,51,73,0.0,1020,9,10,186,14
2020-03-23,10,-2,0.0,11.6,2,2,0,07:36 AM,07:05 PM,07:23 AM,07:44 PM,-3,2,4,2,13,20,67,0.0,1019,10,10,144,9
2020-03-24,11,2,0.0,6.1,2,2,0,07:56 AM,08:06 PM,07:21 AM,07:46 PM,5,4,7,4,27,75,85,1.6,1011,11,10,188,17
2020-03-25,2,-2,3.4,6.1,1,1,3,08:17 AM,09:08 PM,07:20 AM,07:47 PM,-2,-3,2,-3,23,89,80,6.2,1012,2,7,356,16
2020-03-26,7,-3,0.0,10.2,1,1,11,08:38 AM,10:09 PM,07:18 AM,07:48 PM,-3,-1,1,-1,9,65,76,0.3,1014,7,9,98,7
2020-03-27,12,1,0.0,10.2,3,3,18,09:01 AM,11:12 PM,07:16 AM,07:49 PM,2,5,6,5,12,57,76,0.9,1011,12,10,127,8
2020-03-28,6,1,0.0,6.2,2,2,25,09:26 AM,No moonset,07:14 AM,07:51 PM,4,2,5,2,30,93,90,11.0,1008,6,7,10,22
2020-03-29,9,3,0.0,6.2,2,2,32,09:56 AM,12:15 AM,07:12 AM,07:52 PM,1,1,5,1,34,86,75,0.0,1013,9,10,336,26
2020-03-30,13,0,0.0,11.6,3,3,40,10:32 AM,01:19 AM,07:10 AM,07:53 PM,0,4,6,4,17,13,69,0.0,1022,13,8,137,12
2020-03-31,11,3,0.0,6.2,2,2,44,11:16 AM,02:21 AM,07:08 AM,07:55 PM,2,4,7,4,28,58,69,0.3,1017,11,9,136,18
2020-04-01,13,4,0.0,6.3,2,2,56,12:09 PM,03:19 AM,07:06 AM,07:56 PM,4,5,8,5,35,69,77,2.0,1010,13,9,140,24
2020-04-02,3,-6,2.6,6.3,1,1,64,01:13 PM,04:11 AM,07:04 AM,07:57 PM,0,-4,1,-4,30,100,92,19.7,1014,3,7,330,23
2020-04-03,-3,-8,3.1,8.9,1,1,71,02:24 PM,04:57 AM,07:02 AM,07:58 PM,-8,-13,-6,-13,25,57,83,2.9,1026,-3,8,316,19
2020-04-04,7,-6,0.0,11.6,2,2,79,03:41 PM,05:36 AM,07:00 AM,08:00 PM,-10,-4,-0,-4,17,4,51,0.0,1024,7,10,135,11
2020-04-05,13,0,0.0,10.4,3,3,87,05:00 PM,06:09 AM,06:59 AM,08:01 PM,-0,4,7,4,25,38,63,0.0,1016,13,10,176,15
2020-04-06,17,6,0.0,9.2,3,3,94,06:21 PM,06:39 AM,06:57 AM,08:02 PM,8,9,11,9,25,58,82,0.0,1008,17,10,170,15
2020-04-07,17,10,0.0,11.6,4,4,100,07:43 PM,07:07 AM,06:55 AM,08:03 PM,6,12,14,12,18,25,68,1.6,1005,17,10,349,12
2020-04-08,10,4,0.0,9.2,2,2,100,09:04 PM,07:35 AM,06:53 AM,08:05 PM,-1,4,8,4,32,54,56,0.0,1012,10,10,315,24
2020-04-09,4,-0,0.0,9.2,1,1,83,10:24 PM,08:04 AM,06:51 AM,08:06 PM,-7,-4,2,-4,36,44,53,0.8,1018,4,7,328,27
2020-04-10,10,-1,0.0,11.6,3,3,76,11:43 PM,08:36 AM,06:49 AM,08:07 PM,-6,1,4,1,18,40,48,0.0,1016,10,10,218,12
2020-04-11,7,3,0.0,8.0,2,2,68,No moonrise,09:14 AM,06:47 AM,08:08 PM,-3,2,5,2,23,57,58,0.1,1010,7,9,6,17
2020-04-12,2,-2,0.3,6.8,1,1,61,12:56 AM,09:58 AM,06:46 AM,08:10 PM,-8,-5,1,-5,31,81,51,0.2,1017,2,9,236,25
2020-04-13,1,-5,0.0,6.8,1,1,53,02:02 AM,10:48 AM,06:44 AM,08:11 PM,-13,-7,-2,-7,27,60,42,0.8,1019,1,8,310,21
2020-04-14,1,-5,0.0,8.0,1,1,46,02:58 AM,11:46 AM,06:42 AM,08:12 PM,-14,-7,-2,-7,21,56,41,0.0,1021,1,10,313,16
2020-04-15,4,-6,0.0,11.6,1,1,38,03:45 AM,12:47 PM,06:40 AM,08:14 PM,-14,-4,-1,-4,11,22,38,0.0,1022,4,10,319,8
2020-04-16,7,-3,0.0,11.6,2,2,30,04:22 AM,01:50 PM,06:39 AM,08:15 PM,-10,-2,2,-2,20,17,40,0.0,1024,7,10,301,13
2020-04-17,10,-1,0.0,11.6,3,3,23,04:53 AM,02:53 PM,06:37 AM,08:16 PM,-7,1,4,1,21,13,45,0.0,1017,10,10,265,14
2020-04-18,13,5,0.0,6.9,3,3,15,05:19 AM,03:56 PM,06:35 AM,08:17 PM,-0,5,9,5,37,76,53,0.3,1006,13,10,294,24
2020-04-19,11,-0,0.0,11.6,3,3,8,05:42 AM,04:58 PM,06:33 AM,08:19 PM,-4,3,5,3,20,18,56,0.0,1013,11,10,309,14
2020-04-20,16,0,0.0,8.1,2,2,0,06:02 AM,05:59 PM,06:32 AM,08:20 PM,1,4,8,4,40,67,63,0.9,1006,16,10,306,28
2020-04-21,11,-1,0.0,9.3,2,2,0,06:23 AM,07:00 PM,06:30 AM,08:21 PM,-1,3,5,3,16,41,63,0.2,1014,11,10,154,11
2020-04-22,21,6,0.0,11.6,4,4,0,06:43 AM,08:02 PM,06:28 AM,08:23 PM,5,13,15,13,22,15,58,0.0,1005,21,10,317,15
