date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-03-08,18,7,0.0,11.6,4,4,95,05:56 PM,07:02 AM,07:23 AM,07:02 PM,1,10,12,10,30,35,48,0.0,1024,18,10,188,20
2020-03-09,14,8,0.0,5.9,3,3,100,07:12 PM,07:40 AM,07:22 AM,07:03 PM,10,11,13,11,37,75,76,4.9,1018,14,9,188,23
2020-03-10,12,5,0.0,8.8,2,2,100,08:27 PM,08:14 AM,07:20 AM,07:04 PM,4,7,9,7,18,70,74,3.5,1022,12,8,322,13
2020-03-11,19,6,0.0,10.2,3,3,84,09:42 PM,08:47 AM,07:18 AM,07:06 PM,6,10,11,10,9,48,72,0.0,1017,19,10,287,7
2020-03-12,17,10,0.0,6.0,3,3,76,10:55 PM,09:21 AM,07:17 AM,07:07 PM,11,11,13,11,26,84,89,12.8,1008,17,8,183,16
2020-03-13,11,4,0.0,11.6,3,3,69,No moonrise,09:56 AM,07:15 AM,07:08 PM,-3,5,8,5,20,28,50,0.0,1025,11,10,124,14
2020-03-14,5,-5,0.0,6.0,1,1,62,12:07 AM,10:33 AM,07:14 AM,07:09 PM,0,0,4,0,20,99,76,6.3,1031,5,8,65,15
2020-03-15,6,2,0.0,6.0,1,1,55,01:17 AM,11:16 AM,07:12 AM,07:10 PM,-1,1,4,1,16,98,74,0.0,1034,6,10,48,12
2020-03-16,6,1,0.0,6.0,1,1,47,02:21 AM,12:04 PM,07:11 AM,07:11 PM,1,3,5,3,7,85,78,1.8,1027,6,9,179,5
2020-03-17,12,5,0.0,10.2,2,2,40,03:20 AM,12:56 PM,07:09 AM,07:11 PM,3,8,8,8,8,48,71,0.0,1025,12,10,123,6
2020-03-18,10,3,0.0,6.0,2,2,33,04:12 AM,01:52 PM,07:08 AM,07:12 PM,7,6,8,6,13,80,92,27.5,1018,10,6,120,8
2020-03-19,22,10,0.0,6.0,4,4,25,04:56 AM,02:50 PM,07:06 AM,07:13 PM,14,15,16,15,28,91,91,23.1,1012,22,8,190,15
2020-03-20,12,4,0.0,6.1,2,2,18,05:35 AM,03:49 PM,07:04 AM,07:14 PM,5,7,10,7,30,88,74,0.2,1022,12,10,340,21
2020-03-21,9,2,0.0,10.2,3,3,11,06:08 AM,04:48 PM,07:03 AM,07:15 PM,-4,2,5,2,14,44,53,0.0,1033,9,10,42,11
2020-03-22,4,-5,0.0,6.1,1,1,4,06:37 AM,05:46 PM,07:01 AM,07:16 PM,-1,-1,2,-1,15,81,77,5.0,1027,4,9,126,11
2020-03-23,14,3,0.0,10.2,2,2,0,07:04 AM,06:43 PM,07:00 AM,07:17 PM,3,7,8,7,8,52,74,0.0,1022,14,10,141,6
2020-03-24,10,3,0.0,6.3,2,2,0,07:29 AM,07:41 PM,06:58 AM,07:18 PM,4,5,7,5,15,82,80,3.4,1016,10,9,82,11
2020-03-25,18,5,0.0,11.6,4,4,3,07:54 AM,08:37 PM,06:56 AM,07:19 PM,7,11,11,11,13,33,77,0.0,1014,18,9,162,9
2020-03-26,24,10,0.0,9.0,4,4,11,08:18 AM,09:35 PM,06:55 AM,07:20 PM,12,16,17,16,21,48,78,0.3,1007,24,10,185,13
2020-03-27,25,13,0.0,6.3,4,4,18,08:45 AM,10:33 PM,06:53 AM,07:21 PM,16,18,19,18,18,82,86,2.6,1006,25,10,150,11
2020-03-28,24,19,0.0,7.7,5,5,25,09:15 AM,11:33 PM,06:52 AM,07:22 PM,16,22,22,21,31,63,75,10.3,1003,24,9,200,20
2020-03-29,18,10,0.0,11.6,4,4,32,09:49 AM,No moonset,06:50 AM,07:23 PM,3,12,14,12,35,30,51,1.9,1012,18,10,268,27
2020-03-30,18,9,0.0,11.6,4,4,40,10:27 AM,12:32 AM,06:49 AM,07:24 PM,2,13,14,13,13,15,47,0.0,1021,18,10,321,9
2020-03-31,15,9,0.0,6.4,3,3,44,11:14 AM,01:32 AM,06:47 AM,07:25 PM,4,10,11,10,15,65,61,0.1,1016,15,10,256,12
2020-04-01,18,5,0.0,11.6,4,4,56,12:07 PM,02:29 AM,06:45 AM,07:26 PM,2,10,11,10,11,14,55,0.0,1018,18,10,102,8
2020-04-02,19,9,0.0,11.6,4,4,64,01:09 PM,03:23 AM,06:44 AM,07:27 PM,6,13,14,13,22,36,58,0.0,1018,19,10,148,16
2020-04-03,16,9,0.0,6.4,3,3,71,02:17 PM,04:11 AM,06:42 AM,07:28 PM,9,13,14,13,17,95,74,2.5,1017,16,10,167,12
2020-04-04,12,3,0.0,7.7,2,2,79,03:29 PM,04:54 AM,06:41 AM,07:29 PM,3,4,7,4,14,78,74,4.6,1020,12,9,232,11
2020-04-05,19,8,0.0,10.3,3,3,87,04:43 PM,05:33 AM,06:39 AM,07:30 PM,6,12,13,12,8,61,64,0.0,1020,19,10,114,6
2020-04-06,22,11,0.0,6.5,4,4,94,05:58 PM,06:07 AM,06:38 AM,07:31 PM,11,16,17,16,16,81,72,0.4,1016,22,10,184,11
2020-04-07,26,16,0.0,10.3,6,6,100,07:14 PM,06:41 AM,06:36 AM,07:32 PM,16,21,22,21,21,45,76,1.0,1009,26,10,226,14
2020-04-08,30,17,0.0,11.6,6,6,100,08:29 PM,07:14 AM,06:35 AM,07:33 PM,14,24,24,23,20,27,64,1.5,1006,30,9,262,13
2020-04-09,14,8,0.0,11.6,4,4,83,09:44 PM,07:49 AM,06:33 AM,07:34 PM,-0,9,12,9,31,22,48,1.4,1014,14,10,295,24
2020-04-10,13,1,0.0,11.6,3,3,76,10:58 PM,08:26 AM,06:32 AM,07:35 PM,-6,5,7,5,16,7,40,0.0,1020,13,10,315,12
