NAME,POPESTIMATE2019,State,Latitude,Longitude,date,truth,state
Arizona,7278717,AZ,34.1682185,-111.930907,2020-01-28,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-01-29,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-01-30,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-01-31,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-01,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-02,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-03,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-04,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-05,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-06,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-07,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-08,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-09,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-10,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-11,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-12,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-13,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-14,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-15,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-16,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-17,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-18,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-19,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-20,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-21,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-22,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-23,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-24,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-25,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-26,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-27,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-28,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-02-29,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-01,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-02,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-03,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-04,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-05,1,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-06,2,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-07,4,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-08,4,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-09,4,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-10,6,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-11,9,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-12,9,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-13,9,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-14,12,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-15,12,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-16,18,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-17,20,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-18,27,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-19,45,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-20,68,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-21,104,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-22,152,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-23,235,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-24,326,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-25,401,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-26,508,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-27,665,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-28,773,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-29,919,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-30,1157,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-03-31,1289,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-01,1412,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-02,1596,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-03,1769,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-04,2019,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-05,2269,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-06,2460,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-07,2575,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-08,2726,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-09,3018,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-10,3112,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-11,3393,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-12,3542,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-13,3705,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-14,3809,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-15,3964,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-16,4237,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-17,4511,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-18,4724,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-19,4933,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-20,5068,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-21,5256,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-22,5473,Arizona
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-01-23,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-01-24,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-01-25,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-01-26,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-01-27,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-01-28,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-01-29,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-01-30,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-01-31,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-01,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-02,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-03,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-04,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-05,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-06,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-07,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-08,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-09,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-10,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-11,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-12,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-13,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-14,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-15,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-16,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-17,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-18,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-19,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-20,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-21,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-22,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-23,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-24,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-25,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-26,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-27,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-28,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-02-29,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-01,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-02,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-03,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-04,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-05,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-06,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-07,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-08,0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-03-09,0,Arkansas
