date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-03-24,28,14,0.0,11.6,6,6,0,05:57 AM,06:27 PM,06:05 AM,06:06 PM,9,22,22,22,20,17,53,0.5,1016,28,10,251,13
2020-03-25,28,15,0.0,11.6,7,7,3,06:48 AM,06:58 PM,06:06 AM,06:05 PM,8,22,22,22,12,5,44,0.0,1012,28,10,274,8
2020-03-26,28,16,0.0,11.6,7,7,11,07:39 AM,07:30 PM,06:06 AM,06:04 PM,6,23,23,23,14,10,37,0.0,1009,28,10,279,9
2020-03-27,26,10,0.0,6.0,5,5,18,08:29 AM,08:03 PM,06:06 AM,06:03 PM,11,18,18,18,21,71,65,10.6,1017,26,8,259,14
2020-03-28,23,11,0.0,11.6,5,5,25,09:22 AM,08:38 PM,06:07 AM,06:02 PM,10,17,18,17,18,16,69,0.0,1020,23,10,310,13
2020-03-29,28,12,0.0,11.6,6,6,32,10:16 AM,09:18 PM,06:07 AM,06:01 PM,9,22,22,21,15,20,55,0.0,1016,28,10,215,10
2020-03-30,27,14,0.0,8.7,6,6,40,11:12 AM,10:02 PM,06:08 AM,05:59 PM,9,21,21,21,12,16,52,0.0,1016,27,10,318,8
2020-03-31,27,15,0.0,8.7,5,5,44,12:07 PM,10:52 PM,06:08 AM,05:58 PM,12,20,20,20,14,26,60,0.1,1015,27,10,284,9
2020-04-01,23,14,0.0,8.7,6,6,56,01:03 PM,11:47 PM,06:09 AM,05:57 PM,10,18,19,18,26,38,62,0.1,1019,23,10,126,19
2020-04-02,21,11,0.0,8.7,5,5,64,01:58 PM,No moonset,06:09 AM,05:56 PM,7,15,17,15,34,29,60,0.0,1023,21,10,111,24
2020-04-03,23,9,0.0,8.7,5,5,71,02:49 PM,12:48 AM,06:10 AM,05:55 PM,7,16,17,16,14,29,58,0.1,1022,23,10,320,9
