date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-03-10,26,18,0.0,11.6,5,5,100,08:49 PM,08:31 AM,07:37 AM,07:28 PM,18,22,22,21,10,43,82,2.0,1023,26,9,139,7
2020-03-11,26,18,0.0,11.6,6,6,84,09:58 PM,09:11 AM,07:36 AM,07:29 PM,17,22,22,21,18,28,78,0.0,1019,26,10,199,13
2020-03-12,27,18,0.0,11.6,6,6,76,11:05 PM,09:50 AM,07:35 AM,07:29 PM,18,23,23,22,23,45,82,0.0,1014,27,9,195,16
2020-03-13,24,19,0.0,6.0,5,5,69,No moonrise,10:30 AM,07:34 AM,07:30 PM,19,23,23,22,19,81,87,0.2,1016,24,8,157,14
2020-03-14,26,21,0.0,6.0,5,5,62,12:12 AM,11:13 AM,07:33 AM,07:31 PM,20,25,25,23,22,78,83,0.1,1020,26,10,166,16
2020-03-15,27,20,0.0,7.4,5,5,55,01:17 AM,12:00 PM,07:32 AM,07:31 PM,20,25,25,23,16,56,82,1.0,1022,27,9,116,11
2020-03-16,24,19,0.0,8.8,5,5,47,02:18 AM,12:49 PM,07:30 AM,07:32 PM,18,22,22,21,15,55,82,0.1,1021,24,10,129,11
2020-03-17,28,20,0.0,10.2,5,5,40,03:16 AM,01:43 PM,07:29 AM,07:32 PM,19,24,24,23,19,30,78,0.2,1019,28,10,137,14
2020-03-18,27,20,0.0,7.4,5,5,33,04:08 AM,02:37 PM,07:28 AM,07:33 PM,20,24,24,23,25,68,83,0.2,1017,27,9,176,18
2020-03-19,28,22,0.0,6.0,5,5,25,04:55 AM,03:33 PM,07:27 AM,07:34 PM,21,26,26,24,27,83,82,0.3,1016,28,10,171,20
2020-03-20,28,20,0.0,7.4,6,6,18,05:36 AM,04:28 PM,07:26 AM,07:34 PM,20,26,26,24,16,69,83,7.4,1021,28,10,171,11
2020-03-21,17,13,0.0,6.1,4,4,11,06:13 AM,05:24 PM,07:24 AM,07:35 PM,13,15,16,15,20,100,82,4.3,1025,17,8,52,15
2020-03-22,26,18,0.0,7.4,5,5,4,06:46 AM,06:17 PM,07:23 AM,07:35 PM,19,23,23,22,20,72,86,4.8,1019,26,8,122,14
2020-03-23,28,20,0.0,6.1,5,5,0,07:18 AM,07:09 PM,07:22 AM,07:36 PM,20,25,25,23,21,59,82,0.2,1018,28,9,192,15
2020-03-24,28,21,0.0,7.5,6,6,0,07:48 AM,08:01 PM,07:21 AM,07:37 PM,21,27,27,24,26,70,81,0.1,1013,28,10,214,19
2020-03-25,32,20,0.0,11.6,7,7,3,08:16 AM,08:54 PM,07:20 AM,07:37 PM,20,28,28,26,14,23,76,0.0,1013,32,8,197,10
2020-03-26,30,20,0.0,11.6,7,7,11,08:46 AM,09:47 PM,07:18 AM,07:38 PM,20,26,26,24,22,11,78,0.0,1012,30,10,175,16
2020-03-27,30,21,0.0,11.6,7,7,18,09:18 AM,10:40 PM,07:17 AM,07:38 PM,20,27,27,25,26,28,77,0.0,1009,30,10,177,19
2020-03-28,28,14,0.0,6.1,5,5,25,09:52 AM,11:36 PM,07:16 AM,07:39 PM,17,24,24,22,23,73,73,2.1,1011,28,10,242,16
2020-03-29,27,18,0.0,11.6,6,6,32,10:29 AM,No moonset,07:15 AM,07:40 PM,9,23,23,22,17,31,42,0.1,1018,27,10,77,12
2020-03-30,27,20,0.0,8.9,5,5,40,11:12 AM,12:31 AM,07:14 AM,07:40 PM,17,26,26,24,23,65,68,0.3,1015,27,10,145,17
2020-03-31,25,19,0.0,11.6,6,6,44,12:00 PM,01:29 AM,07:12 AM,07:41 PM,16,22,23,22,24,34,71,0.4,1014,25,10,336,17
2020-04-01,22,15,0.0,11.6,5,5,56,12:54 PM,02:25 AM,07:11 AM,07:41 PM,11,18,19,18,20,11,63,0.0,1016,22,10,124,15
2020-04-02,24,17,0.0,6.2,5,5,64,01:54 PM,03:19 AM,07:10 AM,07:42 PM,16,21,22,21,24,72,76,0.6,1014,24,10,142,17
2020-04-03,24,18,0.0,6.2,5,5,71,02:59 PM,04:10 AM,07:09 AM,07:43 PM,19,23,23,21,19,76,84,8.2,1013,24,9,125,13
2020-04-04,19,12,0.0,6.2,4,4,79,04:06 PM,04:57 AM,07:08 AM,07:43 PM,15,17,18,17,18,88,83,4.4,1016,19,8,18,13
2020-04-05,25,17,0.0,10.2,5,5,87,05:15 PM,05:41 AM,07:06 AM,07:44 PM,16,21,21,21,13,41,77,0.0,1017,25,10,100,10
2020-04-06,26,19,0.0,8.9,5,5,94,06:24 PM,06:22 AM,07:05 AM,07:44 PM,19,24,24,22,15,58,83,0.4,1016,26,10,118,11
2020-04-07,30,22,0.0,8.9,6,6,100,07:33 PM,07:01 AM,07:04 AM,07:45 PM,22,28,28,25,15,64,83,1.3,1014,30,7,222,10
2020-04-08,31,22,0.0,7.6,6,6,100,08:42 PM,07:40 AM,07:03 AM,07:45 PM,22,29,29,26,18,62,81,0.1,1012,31,8,225,13
2020-04-09,34,23,0.0,11.6,7,7,83,09:51 PM,08:20 AM,07:02 AM,07:46 PM,22,31,31,28,13,28,74,1.4,1010,34,10,265,9
2020-04-10,24,21,0.0,8.9,5,5,76,11:00 PM,09:04 AM,07:01 AM,07:47 PM,16,24,24,22,21,49,70,0.1,1015,24,10,79,16
2020-04-11,24,15,0.0,6.4,5,5,68,No moonrise,09:50 AM,06:59 AM,07:47 PM,18,22,22,20,26,67,80,4.5,1011,24,10,126,18
2020-04-12,30,21,0.0,10.3,6,6,61,12:05 AM,10:40 AM,06:58 AM,07:48 PM,17,27,27,25,32,49,67,0.7,1003,30,9,235,22
2020-04-13,24,12,0.0,11.6,5,5,53,01:07 AM,11:34 AM,06:57 AM,07:48 PM,8,18,19,18,22,0,50,0.0,1017,24,10,237,17
2020-04-14,22,13,0.0,11.6,5,5,46,02:03 AM,12:30 PM,06:56 AM,07:49 PM,8,17,17,17,20,7,56,0.0,1019,22,10,21,16
2020-04-15,24,10,0.0,11.6,5,5,38,02:53 AM,01:27 PM,06:55 AM,07:50 PM,6,16,17,16,15,10,49,0.0,1021,24,10,34,11
2020-04-16,23,15,0.0,10.3,4,4,30,03:37 AM,02:23 PM,06:54 AM,07:50 PM,10,18,19,18,19,33,59,0.0,1020,23,10,120,14
2020-04-17,27,18,0.0,6.5,5,5,23,04:15 AM,03:18 PM,06:53 AM,07:51 PM,19,24,24,22,17,93,82,6.2,1017,27,10,167,12
2020-04-18,23,18,0.0,6.5,4,4,15,04:49 AM,04:12 PM,06:52 AM,07:51 PM,17,20,21,20,17,96,84,0.3,1015,23,10,69,13
2020-04-19,27,20,0.0,6.5,5,5,8,05:21 AM,05:05 PM,06:51 AM,07:52 PM,22,26,26,23,21,83,85,4.3,1007,27,8,201,14
2020-04-20,34,21,0.0,11.6,7,7,0,05:51 AM,05:57 PM,06:50 AM,07:53 PM,17,29,29,27,10,5,61,0.0,1010,34,10,192,7
2020-04-21,29,21,0.0,10.3,7,7,0,06:19 AM,06:49 PM,06:49 AM,07:53 PM,19,26,26,24,18,49,76,0.0,1014,29,9,117,13
2020-04-22,27,21,0.0,6.5,5,5,0,06:49 AM,07:42 PM,06:48 AM,07:54 PM,21,27,27,24,31,74,86,5.1,1009,27,9,177,20
