date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-03-11,12,6,0.0,8.7,2,2,84,09:35 PM,08:39 AM,07:14 AM,06:59 PM,-1,8,9,8,13,47,48,1.4,1019,12,10,97,10
2020-03-12,8,4,0.0,5.9,2,2,76,10:49 PM,09:12 AM,07:12 AM,07:00 PM,2,7,8,7,15,72,66,0.3,1020,8,9,117,11
2020-03-13,17,9,0.0,8.8,3,3,69,No moonrise,09:45 AM,07:11 AM,07:02 PM,6,11,13,11,41,64,69,13.9,1012,17,8,254,25
2020-03-14,12,5,0.0,11.6,3,3,62,12:03 AM,10:22 AM,07:09 AM,07:03 PM,-4,5,8,5,25,30,44,0.5,1026,12,9,305,19
2020-03-15,12,5,0.0,11.6,3,3,55,01:14 AM,11:03 AM,07:07 AM,07:04 PM,-4,6,8,6,12,36,46,0.3,1031,12,10,12,10
2020-03-16,7,2,0.0,10.2,2,2,47,02:19 AM,11:50 AM,07:06 AM,07:05 PM,-5,2,5,2,22,40,48,0.0,1033,7,10,117,18
2020-03-17,11,5,0.0,6.0,2,2,40,03:19 AM,12:41 PM,07:04 AM,07:06 PM,5,5,8,5,19,73,80,2.5,1023,11,9,233,14
2020-03-18,10,4,0.0,10.2,3,3,33,04:11 AM,01:38 PM,07:02 AM,07:07 PM,-1,6,8,6,16,40,53,0.0,1031,10,10,142,13
2020-03-19,9,3,0.0,6.0,2,2,25,04:55 AM,02:36 PM,07:01 AM,07:08 PM,6,5,8,5,16,97,87,20.2,1025,9,8,56,12
2020-03-20,20,9,0.0,6.3,4,4,18,05:33 AM,03:37 PM,06:59 AM,07:09 PM,12,14,15,14,28,90,83,4.6,1014,20,8,234,16
2020-03-21,11,4,0.0,11.6,2,2,11,06:05 AM,04:36 PM,06:57 AM,07:10 PM,-6,6,8,6,22,30,38,0.0,1026,11,10,23,17
2020-03-22,6,1,0.0,10.3,1,1,4,06:33 AM,05:36 PM,06:56 AM,07:11 PM,-8,-1,4,-1,23,58,44,0.0,1036,6,10,100,18
2020-03-23,5,-2,0.0,6.3,1,1,0,06:59 AM,06:34 PM,06:54 AM,07:12 PM,1,-0,4,-0,29,98,81,42.8,1027,5,7,93,21
2020-03-24,12,3,0.0,11.6,3,3,0,07:23 AM,07:33 PM,06:52 AM,07:13 PM,1,5,7,5,15,43,65,0.1,1020,12,10,234,12
2020-03-25,8,4,0.0,6.3,2,2,3,07:47 AM,08:30 PM,06:50 AM,07:14 PM,1,3,7,3,22,80,70,0.3,1019,8,10,79,17
2020-03-26,14,5,0.0,11.6,4,4,11,08:10 AM,09:29 PM,06:49 AM,07:16 PM,1,7,9,7,15,15,59,0.0,1016,14,10,145,12
2020-03-27,19,10,0.0,11.6,5,5,18,08:36 AM,10:28 PM,06:47 AM,07:17 PM,4,12,14,12,17,47,55,0.3,1012,19,9,338,13
2020-03-28,10,6,0.0,6.4,2,2,25,09:04 AM,11:29 PM,06:45 AM,07:18 PM,4,8,10,8,16,71,69,8.4,1019,10,8,138,12
2020-03-29,13,5,0.0,6.4,3,3,32,09:37 AM,No moonset,06:44 AM,07:19 PM,9,8,11,8,17,88,88,6.0,1013,13,8,74,12
2020-03-30,14,9,0.0,6.4,3,3,40,10:14 AM,12:30 AM,06:42 AM,07:20 PM,6,10,11,10,14,88,72,2.3,1012,14,8,219,11
2020-03-31,8,5,0.0,6.4,2,2,44,10:59 AM,01:30 AM,06:40 AM,07:21 PM,2,5,7,5,15,96,69,0.4,1015,8,9,100,12
2020-04-01,11,4,0.0,11.6,3,3,56,11:53 AM,02:27 AM,06:39 AM,07:22 PM,-1,5,8,5,20,57,55,0.0,1009,11,10,137,16
2020-04-02,11,4,0.0,9.0,2,2,64,12:54 PM,03:21 AM,06:37 AM,07:23 PM,-1,4,8,4,34,47,53,0.0,1007,11,10,326,27
2020-04-03,11,9,0.0,6.4,3,3,71,02:03 PM,04:09 AM,06:36 AM,07:24 PM,5,7,10,7,36,95,70,4.2,1006,11,8,237,25
2020-04-04,14,9,0.0,6.5,3,3,79,03:16 PM,04:51 AM,06:34 AM,07:25 PM,4,9,11,9,17,93,66,0.1,1016,14,10,75,13
2020-04-05,14,6,0.0,6.5,3,3,87,04:32 PM,05:29 AM,06:32 AM,07:26 PM,6,9,11,9,12,82,71,0.4,1018,14,8,167,9
2020-04-06,19,12,0.0,11.6,5,5,94,05:49 PM,06:02 AM,06:31 AM,07:27 PM,2,14,15,14,13,43,44,0.3,1017,19,10,323,11
2020-04-07,17,9,0.0,11.6,5,5,100,07:06 PM,06:34 AM,06:29 AM,07:28 PM,2,13,14,13,11,33,43,0.0,1012,17,10,217,9
2020-04-08,18,13,0.0,6.5,4,4,100,08:22 PM,07:06 AM,06:27 AM,07:29 PM,10,15,15,15,14,80,71,13.2,1001,18,9,309,10
2020-04-09,15,9,0.0,6.5,3,3,83,09:39 PM,07:39 AM,06:26 AM,07:30 PM,4,10,12,10,34,73,60,3.9,994,15,10,253,25
2020-04-10,10,5,0.0,10.3,2,2,76,10:54 PM,08:14 AM,06:24 AM,07:31 PM,-4,3,7,3,38,53,46,0.3,997,10,10,289,31
2020-04-11,12,4,0.0,11.6,3,3,68,No moonrise,08:55 AM,06:23 AM,07:32 PM,-5,5,8,5,24,11,39,0.0,1014,12,10,287,20
2020-04-12,18,9,0.0,11.6,4,4,61,12:05 AM,09:41 AM,06:21 AM,07:33 PM,3,12,13,12,21,39,52,0.0,1020,18,10,162,15
2020-04-13,21,13,0.0,6.6,4,4,53,01:10 AM,10:32 AM,06:20 AM,07:35 PM,12,15,17,15,63,95,75,53.2,1007,21,7,192,38
2020-04-14,14,8,0.0,10.3,4,4,46,02:07 AM,11:29 AM,06:18 AM,07:36 PM,-1,9,10,9,19,45,45,0.1,1017,14,10,256,15
2020-04-15,12,5,0.0,10.4,3,3,38,02:55 AM,12:28 PM,06:17 AM,07:37 PM,-6,6,9,6,20,42,37,2.4,1015,12,10,304,17
2020-04-16,9,4,0.0,10.4,2,2,30,03:35 AM,01:29 PM,06:15 AM,07:38 PM,-7,3,7,3,27,46,37,0.2,1019,9,10,300,23
2020-04-17,10,4,0.0,9.1,2,2,23,04:09 AM,02:29 PM,06:14 AM,07:39 PM,-5,4,7,4,17,57,45,1.0,1022,10,10,240,14
2020-04-18,9,7,0.0,6.6,2,2,15,04:38 AM,03:29 PM,06:12 AM,07:40 PM,3,6,8,6,19,85,73,16.2,1008,9,9,330,14
2020-04-19,16,7,0.0,10.4,4,4,8,05:04 AM,04:27 PM,06:11 AM,07:41 PM,0,9,11,9,23,34,48,0.0,1011,16,10,233,18
2020-04-20,14,9,0.0,9.1,3,3,0,05:28 AM,05:26 PM,06:09 AM,07:42 PM,1,10,12,10,15,46,48,0.1,1005,14,10,139,13
2020-04-21,15,6,0.0,6.7,3,3,0,05:52 AM,06:24 PM,06:08 AM,07:43 PM,2,8,11,8,30,65,56,6.4,1002,15,10,242,25
2020-04-22,11,2,0.0,11.6,3,3,0,06:15 AM,07:23 PM,06:06 AM,07:44 PM,-9,2,6,2,29,7,32,0.0,1012,11,10,287,24
