date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-02-12,5,0,0.0,10.7,2,2,68,10:30 PM,10:01 AM,07:45 AM,06:14 PM,-3,-1,3,-1,24,41,65,0.0,1018,5,10,276,16
2020-02-13,10,3,0.0,5.4,2,2,60,11:44 PM,10:31 AM,07:44 AM,06:15 PM,4,3,5,3,20,90,92,8.9,1006,10,7,239,13
2020-02-14,-2,-8,0.0,10.7,2,2,53,No moonrise,11:01 AM,07:42 AM,06:16 PM,-11,-9,-3,-9,24,6,57,0.0,1022,-2,10,343,17
2020-02-15,-3,-9,0.0,10.8,2,2,45,12:56 AM,11:34 AM,07:41 AM,06:18 PM,-16,-10,-6,-10,18,27,42,0.0,1033,-3,10,209,13
2020-02-16,5,-1,0.0,5.4,1,1,38,02:06 AM,12:10 PM,07:40 AM,06:19 PM,-3,-2,2,-2,27,74,70,0.0,1021,5,10,229,17
2020-02-17,6,-0,0.0,10.8,2,2,30,03:14 AM,12:52 PM,07:38 AM,06:20 PM,-3,-1,2,-1,17,18,69,0.0,1024,6,10,313,11
2020-02-18,5,-1,0.0,5.4,1,1,22,04:16 AM,01:39 PM,07:37 AM,06:21 PM,0,-1,3,-1,23,90,81,2.4,1024,5,10,129,14
2020-02-19,5,-6,0.0,10.1,2,2,15,05:13 AM,02:31 PM,07:36 AM,06:23 PM,-4,-2,2,-2,26,38,66,0.4,1021,5,8,302,18
2020-02-20,1,-4,0.0,8.5,1,1,7,06:02 AM,03:29 PM,07:34 AM,06:24 PM,-13,-6,-2,-6,18,46,42,0.0,1029,1,10,290,13
2020-02-21,2,-7,0.0,10.9,2,2,0,06:45 AM,04:28 PM,07:33 AM,06:25 PM,-16,-7,-3,-7,17,3,38,0.0,1029,2,10,331,12
2020-02-22,5,-2,0.0,11.0,2,2,0,07:21 AM,05:30 PM,07:31 AM,06:26 PM,-9,-3,1,-3,22,2,47,0.0,1022,5,10,254,14
2020-02-23,9,0,0.0,11.0,3,3,0,07:52 AM,06:30 PM,07:30 AM,06:27 PM,-2,1,4,1,20,4,68,0.0,1021,9,10,234,12
2020-02-24,11,3,0.0,10.1,3,3,0,08:19 AM,07:30 PM,07:28 AM,06:29 PM,2,4,6,4,21,9,73,0.0,1017,11,10,208,13
2020-02-25,12,6,0.0,7.0,2,2,8,08:44 AM,08:28 PM,07:27 AM,06:30 PM,5,6,7,6,11,75,83,1.0,1013,12,8,98,7
2020-02-26,7,3,0.0,5.5,2,2,15,09:07 AM,09:27 PM,07:25 AM,06:31 PM,4,3,6,3,19,98,87,0.1,1014,7,10,64,13
