NAME,POPESTIMATE2019,State,Latitude,Longitude,date,pred,truth,state
Alabama,4903185,AL,32.601011199999995,-86.6807365,2020-04-09,862,2703.0,Alabama
Alabama,4903185,AL,32.601011199999995,-86.6807365,2020-04-10,1675,2947.0,Alabama
Alabama,4903185,AL,32.601011199999995,-86.6807365,2020-04-11,2365,3217.0,Alabama
Alabama,4903185,AL,32.601011199999995,-86.6807365,2020-04-12,2894,3563.0,Alabama
Alabama,4903185,AL,32.601011199999995,-86.6807365,2020-04-13,3313,3734.0,Alabama
Alabama,4903185,AL,32.601011199999995,-86.6807365,2020-04-14,3623,3953.0,Alabama
Alabama,4903185,AL,32.601011199999995,-86.6807365,2020-04-15,3859,4075.0,Alabama
Alabama,4903185,AL,32.601011199999995,-86.6807365,2020-04-16,4033,4345.0,Alabama
Alabama,4903185,AL,32.601011199999995,-86.6807365,2020-04-17,4184,4571.0,Alabama
Alabama,4903185,AL,32.601011199999995,-86.6807365,2020-04-18,4326,4712.0,Alabama
Alabama,4903185,AL,32.601011199999995,-86.6807365,2020-04-19,4448,4888.0,Alabama
Alabama,4903185,AL,32.601011199999995,-86.6807365,2020-04-20,4553,5079.0,Alabama
Alabama,4903185,AL,32.601011199999995,-86.6807365,2020-04-21,4645,5317.0,Alabama
Alabama,4903185,AL,32.601011199999995,-86.6807365,2020-04-22,4734,5593.0,Alabama
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-09,72,235.0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-10,135,246.0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-11,181,257.0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-12,213,272.0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-13,235,277.0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-14,250,285.0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-15,260,293.0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-16,267,300.0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-17,273,309.0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-18,277,314.0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-19,281,319.0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-20,284,321.0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-21,287,329.0,Alaska
Alaska,731545,AK,61.3025006,-158.7750198,2020-04-22,289,335.0,Alaska
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-09,960,3018.0,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-10,1840,3112.0,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-11,2526,3393.0,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-12,3037,3542.0,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-13,3398,3705.0,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-14,3654,3809.0,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-15,3840,3964.0,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-16,3985,4237.0,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-17,4119,4511.0,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-18,4248,4724.0,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-19,4366,4933.0,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-20,4472,5068.0,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-21,4561,5256.0,Arizona
Arizona,7278717,AZ,34.1682185,-111.930907,2020-04-22,4644,5473.0,Arizona
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-04-09,378,1119.0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-04-10,729,1171.0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-04-11,1010,1228.0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-04-12,1217,1280.0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-04-13,1363,1410.0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-04-14,1475,1498.0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-04-15,1566,1569.0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-04-16,1641,1620.0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-04-17,1702,1695.0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-04-18,1753,1744.0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-04-19,1795,1781.0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-04-20,1830,1973.0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-04-21,1875,1990.0,Arkansas
Arkansas,3017804,AR,34.7519275,-92.13137840000002,2020-04-22,1912,2276.0,Arkansas
California,39512223,CA,37.2718745,-119.2704153,2020-04-09,6658,19710.0,California
California,39512223,CA,37.2718745,-119.2704153,2020-04-10,12489,21081.0,California
California,39512223,CA,37.2718745,-119.2704153,2020-04-11,17201,21706.0,California
California,39512223,CA,37.2718745,-119.2704153,2020-04-12,20478,22795.0,California
California,39512223,CA,37.2718745,-119.2704153,2020-04-13,22795,23931.0,California
California,39512223,CA,37.2718745,-119.2704153,2020-04-14,24469,25356.000000000004,California
California,39512223,CA,37.2718745,-119.2704153,2020-04-15,25756,26686.0,California
California,39512223,CA,37.2718745,-119.2704153,2020-04-16,26847,27677.0,California
California,39512223,CA,37.2718745,-119.2704153,2020-04-17,27754,29157.0,California
California,39512223,CA,37.2718745,-119.2704153,2020-04-18,28582,30491.0,California
California,39512223,CA,37.2718745,-119.2704153,2020-04-19,29344,31431.000000000004,California
California,39512223,CA,37.2718745,-119.2704153,2020-04-20,29996,33686.0,California
California,39512223,CA,37.2718745,-119.2704153,2020-04-21,30686,35465.0,California
California,39512223,CA,37.2718745,-119.2704153,2020-04-22,31381,37344.0,California
Colorado,5758736,CO,38.9979339,-105.550567,2020-04-09,1957,5654.999999999999,Colorado
Colorado,5758736,CO,38.9979339,-105.550567,2020-04-10,3632,6202.0,Colorado
Colorado,5758736,CO,38.9979339,-105.550567,2020-04-11,4989,6513.000000000001,Colorado
Colorado,5758736,CO,38.9979339,-105.550567,2020-04-12,5966,7307.0,Colorado
Colorado,5758736,CO,38.9979339,-105.550567,2020-04-13,6741,7691.0,Colorado
Colorado,5758736,CO,38.9979339,-105.550567,2020-04-14,7326,7950.0,Colorado
Colorado,5758736,CO,38.9979339,-105.550567,2020-04-15,7746,7956.0,Colorado
Colorado,5758736,CO,38.9979339,-105.550567,2020-04-16,8023,8286.0,Colorado
Colorado,5758736,CO,38.9979339,-105.550567,2020-04-17,8243,8691.0,Colorado
Colorado,5758736,CO,38.9979339,-105.550567,2020-04-18,8437,9047.0,Colorado
Colorado,5758736,CO,38.9979339,-105.550567,2020-04-19,8619,9730.0,Colorado
Colorado,5758736,CO,38.9979339,-105.550567,2020-04-20,8830,9730.0,Colorado
Colorado,5758736,CO,38.9979339,-105.550567,2020-04-21,8996,10473.0,Colorado
Colorado,5758736,CO,38.9979339,-105.550567,2020-04-22,9180,10891.0,Colorado
Connecticut,3565287,CT,41.51878350000001,-72.75750699999998,2020-04-09,2979,9784.0,Connecticut
Connecticut,3565287,CT,41.51878350000001,-72.75750699999998,2020-04-10,6017,10538.0,Connecticut
Connecticut,3565287,CT,41.51878350000001,-72.75750699999998,2020-04-11,8684,11510.0,Connecticut
Connecticut,3565287,CT,41.51878350000001,-72.75750699999998,2020-04-12,10765,12034.999999999998,Connecticut
Connecticut,3565287,CT,41.51878350000001,-72.75750699999998,2020-04-13,12294,13381.0,Connecticut
Connecticut,3565287,CT,41.51878350000001,-72.75750699999998,2020-04-14,13578,13988.999999999998,Connecticut
Connecticut,3565287,CT,41.51878350000001,-72.75750699999998,2020-04-15,14563,14755.000000000002,Connecticut
Connecticut,3565287,CT,41.51878350000001,-72.75750699999998,2020-04-16,15338,15884.0,Connecticut
Connecticut,3565287,CT,41.51878350000001,-72.75750699999998,2020-04-17,16058,16809.0,Connecticut
Connecticut,3565287,CT,41.51878350000001,-72.75750699999998,2020-04-18,16711,17550.0,Connecticut
Connecticut,3565287,CT,41.51878350000001,-72.75750699999998,2020-04-19,17296,17962.0,Connecticut
Connecticut,3565287,CT,41.51878350000001,-72.75750699999998,2020-04-20,17750,19815.0,Connecticut
Connecticut,3565287,CT,41.51878350000001,-72.75750699999998,2020-04-21,18263,20360.0,Connecticut
Connecticut,3565287,CT,41.51878350000001,-72.75750699999998,2020-04-22,18726,22469.0,Connecticut
Delaware,973764,DE,39.145251,-75.41892059999998,2020-04-09,436,1209.0,Delaware
Delaware,973764,DE,39.145251,-75.41892059999998,2020-04-10,824,1326.0,Delaware
Delaware,973764,DE,39.145251,-75.41892059999998,2020-04-11,1160,1479.0,Delaware
Delaware,973764,DE,39.145251,-75.41892059999998,2020-04-12,1436,1625.0,Delaware
Delaware,973764,DE,39.145251,-75.41892059999998,2020-04-13,1660,1758.0000000000002,Delaware
